cancer,feature_internal,feature_display,beta,pathways,variant_types,logic,gene,n_altered_train,freq_train,univ_HR,univ_p,abs_logHR,contribution,rank_in_feature
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),FGFR4,110,0.0258,0.639,0.004634481425082088,0.4477,0.0115,76.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),KDM5C,142,0.0333,0.71,0.010046363781775034,0.3431,0.0114,77.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),NBN,129,0.0302,0.695,0.009188465510502066,0.3643,0.011,78.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RAD50,129,0.0302,0.694,0.009116323479528343,0.3647,0.011,78.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RPTOR,112,0.0262,0.659,0.006977184289947984,0.4169,0.0109,80.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ERRFI1,46,0.0108,0.373,0.0003767220086409458,0.9864,0.0106,81.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PDGFRB,139,0.0326,0.723,0.015429551015305932,0.3246,0.0106,81.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ARID2,190,0.0445,0.79,0.0376054425247399,0.2352,0.0105,83.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),BAP1,84,0.0197,0.587,0.00386069076527116,0.5333,0.0105,83.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PALB2,114,0.0267,0.674,0.00901273631728351,0.3945,0.0105,83.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MYCN,76,0.0178,0.562,0.0029746605354006184,0.5765,0.0103,86.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),BARD1,87,0.0204,0.611,0.004994015075313272,0.4933,0.0101,87.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ARAF,109,0.0255,0.676,0.011162771670865322,0.3908,0.01,88.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ERBB2,330,0.0773,0.879,0.12403904922697466,0.1287,0.01,88.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PIK3R2,100,0.0234,0.657,0.01025607820248859,0.4198,0.0098,90.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),EGFR,168,0.0394,0.783,0.03956546536934151,0.244,0.0096,91.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ERCC5,177,0.0415,0.793,0.048853710020756204,0.2322,0.0096,91.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),NSD2,109,0.0255,0.687,0.018962073085995023,0.3752,0.0096,91.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),SOS1,90,0.0211,0.633,0.01017620543929863,0.4577,0.0096,91.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),NTRK1,115,0.0269,0.706,0.014474636813029766,0.3487,0.0094,95.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ZNRF3,87,0.0204,0.629,0.032393945923160805,0.4633,0.0094,95.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CBL,64,0.015,0.554,0.006882913780328425,0.5911,0.0089,97.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ERCC4,82,0.0192,0.637,0.014540632437491112,0.4507,0.0087,98.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CHEK1,60,0.0141,0.548,0.008179553536348591,0.601,0.0084,99.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),SMAD2,235,0.055,1.163,0.10170119103501979,0.1514,0.0083,100.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),AKT1,95,0.0223,0.694,0.024031370665780896,0.3653,0.0081,101.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ERCC3,76,0.0178,0.643,0.014998119001889514,0.4409,0.0078,102.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),NRAS,179,0.0419,1.196,0.08041438648876628,0.1793,0.0075,103.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MET,118,0.0276,0.77,0.06905244643295055,0.2608,0.0072,104.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),NTRK2,92,0.0216,0.717,0.039470467676709586,0.3321,0.0072,104.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ERCC2,93,0.0218,0.724,0.04814463909050504,0.3225,0.007,106.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),TGFBR1,88,0.0206,0.717,0.043185516750603656,0.3325,0.0069,107.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CHEK2,66,0.0155,0.642,0.023494580298538043,0.443,0.0068,108.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MAPKAP1,49,0.0115,0.553,0.015820803465120454,0.5918,0.0068,108.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),AKT3,63,0.0148,0.643,0.028152125623057512,0.4414,0.0065,110.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),IDH2,62,0.0145,0.658,0.04238779678691187,0.4188,0.0061,111.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),JAK2,84,0.0197,0.739,0.08059145363043559,0.3026,0.006,112.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),FANCC,50,0.0117,0.609,0.029463417385352852,0.496,0.0058,113.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),EZH2,70,0.0164,0.717,0.07932472161392694,0.3322,0.0054,114.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),SMARCB1,73,0.0171,0.741,0.0900593176673162,0.2999,0.0051,115.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),FGFR2,89,0.0208,0.803,0.17048681687966874,0.2194,0.0046,116.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),GSK3B,49,0.0115,0.67,0.09199479218180964,0.4007,0.0046,116.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),IDH1,59,0.0138,0.719,0.10904876564327817,0.3302,0.0046,116.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RIT1,37,0.0087,0.592,0.039018449716085604,0.5242,0.0045,119.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PMS2,72,0.0169,0.769,0.15215390262928866,0.263,0.0044,120.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RAD51D,24,0.0056,0.463,0.027618542467057604,0.7691,0.0043,121.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),SUZ12,55,0.0129,0.723,0.11938712912650386,0.3247,0.0042,122.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),FGFR1,245,0.0574,0.932,0.44846825529964374,0.0706,0.0041,123.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),KDM6A,116,0.0272,0.862,0.2903420209100826,0.1481,0.004,124.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RAD51C,34,0.008,0.61,0.07494980136405649,0.4942,0.0039,125.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MDM4,31,0.0073,0.664,0.15080389547922216,0.4098,0.003,126.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),SMAD3,219,0.0513,1.058,0.556493611443216,0.0564,0.0029,127.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PTPN11,65,0.0152,0.831,0.3322468079198604,0.1855,0.0028,128.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MYCL,26,0.0061,0.639,0.21404573484854875,0.4471,0.0027,129.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RHEB,19,0.0045,0.568,0.11060128350693292,0.5664,0.0025,130.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MDM2,27,0.0063,0.705,0.2348163802426338,0.3492,0.0022,131.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),SMARCD1,50,0.0117,0.832,0.40182294641971184,0.1843,0.0022,131.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),EED,22,0.0052,0.669,0.22621642630030406,0.4025,0.0021,133.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),HRAS,39,0.0091,0.794,0.3320090345890529,0.231,0.0021,133.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MAP2K1,66,0.0155,0.885,0.5042392344353848,0.1221,0.0019,135.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),SMARCE1,29,0.0068,0.767,0.43598519625239474,0.2654,0.0018,136.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RAC1,35,0.0082,0.814,0.43995881904974954,0.2055,0.0017,137.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),FLT3,292,0.0684,0.984,0.8565822449505839,0.0158,0.0011,138.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MAP2K2,46,0.0108,0.903,0.6498917789784937,0.1018,0.0011,138.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),STK11,62,0.0145,0.925,0.6902138978173888,0.0777,0.0011,138.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RAD51B,22,0.0052,0.861,0.6440253951737445,0.15,0.0008,141.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MAX,22,0.0052,1.083,0.781986432107324,0.08,0.0004,142.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),INPP4B,93,0.0218,0.985,0.9198989670678327,0.0151,0.0003,143.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MAPK1,30,0.007,0.97,0.9054749427345804,0.0307,0.0002,144.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),AKT2,72,0.0169,1.001,0.9961852722177784,0.0008,0.0,145.0
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),LGR5,1,0.0002,,,,,
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),LRP6,1,0.0002,,,,,
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MBD3,1,0.0002,,,,,
CRC,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0017846181549948,TP53;RTK_RAS;WNT;TGF_Beta;PI3K;DDR;MYC;Chromatin,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MRE11,1,0.0002,,,,,
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),KRAS,1861,0.4359,1.241,7.076188610144653e-07,0.2157,0.094,1.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),NF1,247,0.0579,0.613,4.849609819429485e-06,0.4899,0.0283,2.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),ABL1,137,0.0321,0.443,1.1017267332254998e-07,0.8142,0.0261,3.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),IGF1R,172,0.0403,0.621,0.0001524981673647482,0.4771,0.0192,4.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),NTRK3,158,0.037,0.6,0.00015488055377368254,0.5101,0.0189,5.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),RASA1,153,0.0358,0.593,9.745142089826364e-05,0.5233,0.0188,6.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),PDGFRA,138,0.0323,0.593,0.00020248029837613698,0.523,0.0169,7.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),ALK,216,0.0506,0.728,0.0033137819678879356,0.3179,0.0161,8.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),ERF,100,0.0234,0.506,0.00014453615191953225,0.681,0.016,9.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),RET,145,0.034,0.627,0.000798456658347936,0.4665,0.0158,10.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),IRS2,247,0.0579,0.762,0.00695648431850404,0.2714,0.0157,11.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),FGFR3,100,0.0234,0.516,0.00011897253667749174,0.6612,0.0155,12.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),KIT,115,0.0269,0.574,0.00044958613922920784,0.5555,0.015,13.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),BRAF,456,0.1068,1.139,0.05988843633581639,0.1306,0.0139,14.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),ERBB3,223,0.0522,0.777,0.016716339735396706,0.2517,0.0131,15.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),ERBB4,240,0.0562,0.799,0.025053066775634337,0.2242,0.0126,16.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),RAF1,91,0.0213,0.567,0.000992365342476512,0.5682,0.0121,17.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),FGFR4,110,0.0258,0.639,0.004634481425082088,0.4477,0.0115,18.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),ROS1,175,0.041,0.755,0.017927305414421266,0.2816,0.0115,18.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),PDGFRB,138,0.0323,0.714,0.012515796472339758,0.3374,0.0109,20.0
CRC,PW_RTK_RAS_any_rate_z,RTK_RAS_any_rate,0.0361183793032305,RTK_RAS,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),ERRFI1,46,0.0108,0.373,0.0003767220086409458,0.9864,0.0106,21.0
